id,date,price,bedrooms,sqft_living,waterfront,view,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,sqft_living15,sqft_lot15,year_sold,age_house,Renovated,log_price
9523100731,20140930T000000,580000.0,3,1620,0,4,8,1470,150,2008,0,98103,47.6681,1620,1505,2014,6,0,13.270783382522602
2770604925,20140715T000000,1300000.0,5,1670,0,0,8,1670,0,1919,0,98119,47.6542,1910,2983,2014,95,0,14.077874822431765
5525400420,20140514T000000,565000.0,4,2240,0,0,9,2240,0,1989,0,98059,47.5276,2410,11243,2014,25,0,13.244581010128577
9407001330,20141202T000000,355000.0,3,2370,0,0,7,1280,1090,1979,0,98045,47.4459,1230,9775,2014,35,0,12.779873068457553
3754010040,20141023T000000,744000.0,3,2020,0,0,8,2020,0,1981,0,98033,47.6927,2410,8500,2014,33,0,13.51979631381523
9274203190,20140611T000000,650000.0,2,1030,0,0,8,1030,0,1928,0,98116,47.5861,1570,5750,2014,86,0,13.38472764187182
2110900050,20150211T000000,468000.0,4,2150,0,0,8,1430,720,1957,0,98177,47.773,2360,7980,2015,58,0,13.056223574899784
3333002385,20150417T000000,370000.0,5,2220,0,3,7,2220,0,2003,0,98118,47.543,2340,6316,2015,12,0,12.821258284620408
8024200683,20140709T000000,440000.0,3,1270,0,0,8,1270,0,2007,0,98115,47.6989,1270,1413,2014,7,0,12.994530005894443
1826049426,20150105T000000,445000.0,4,2320,0,0,8,1670,650,1968,0,98133,47.7373,2070,9575,2015,47,0,13.005829561148378
9530101670,20140623T000000,525000.0,2,1080,0,3,7,1080,0,1924,0,98103,47.6667,1790,4000,2014,90,0,13.17115354157376
1774350160,20140718T000000,522250.0,4,2340,0,0,8,1640,700,1977,0,98077,47.7466,2340,34960,2014,37,0,13.165901679418813
2159800120,20150317T000000,801501.0,4,2250,0,0,9,2250,0,1980,0,98007,47.621,2730,13500,2015,35,0,13.594241498691602
6745700150,20140710T000000,749000.0,4,2130,0,0,8,2130,0,1920,0,98144,47.5828,2560,5000,2014,94,0,13.526494262499357
1326059070,20140708T000000,390000.0,3,1180,0,0,7,1180,0,1967,0,98072,47.7426,2780,45302,2014,47,0,12.873902018105829
6848200475,20141126T000000,933000.0,3,1870,0,2,7,1870,0,1906,0,98102,47.6221,1820,2460,2014,108,0,13.74616047982948
6450300840,20150427T000000,499000.0,4,2560,0,0,7,1900,660,1963,2006,98133,47.7326,1400,5250,2015,52,1,13.120361374733656
2826079027,20141112T000000,659000.0,3,3090,0,0,8,3090,0,2007,0,98019,47.7072,2200,292645,2014,7,0,13.398478813484644
8159620260,20140711T000000,303000.0,4,2560,0,0,7,1790,770,1976,0,98001,47.34,1920,9669,2014,38,0,12.621488084491506
2201500450,20141028T000000,473000.0,3,1280,0,0,7,1280,0,1954,0,98006,47.5716,1240,10000,2014,60,0,13.06685066747407
6819100352,20150310T000000,645000.0,3,1900,0,0,7,1700,200,2007,0,98119,47.6465,1780,1877,2015,8,0,13.37700559577791
4031000460,20140610T000000,199500.0,3,920,0,0,7,920,0,1962,0,98001,47.2958,1188,9812,2014,52,0,12.203569515312056
620069061,20150507T000000,450000.0,3,2880,0,3,7,2880,0,1979,0,98092,47.2485,1460,320890,2015,36,0,13.017002861746503
567000672,20140930T000000,342000.0,3,1260,0,0,7,1040,220,2003,0,98144,47.5943,1780,7715,2014,11,0,12.742566016044742
5132000140,20150120T000000,415000.0,6,1370,0,0,6,1120,250,1931,0,98106,47.5238,1020,5080,2015,84,0,12.936033799212835
5700000515,20141120T000000,690000.0,4,2230,0,0,7,1510,720,1922,0,98144,47.5772,2140,5000,2014,92,0,13.444446876573442
4303200184,20141010T000000,230000.0,2,770,0,0,6,770,0,1948,0,98106,47.53100000000001,780,6063,2014,66,0,12.345834587905333
9429500045,20140509T000000,428750.0,3,1620,0,0,7,1620,0,1911,1977,98006,47.5719,2440,28826,2014,103,1,12.968629277462286
9136103130,20150512T000000,685000.0,2,1090,0,0,7,1090,0,1900,0,98103,47.6652,1390,4013,2015,115,0,13.437174117244362
6456200020,20140826T000000,410000.0,3,1740,0,0,7,1740,0,1952,0,98166,47.4526,1540,9638,2014,62,0,12.92391243868049
7334500090,20150120T000000,290000.0,3,1810,0,0,7,1810,0,1970,0,98045,47.4648,1360,12931,2015,45,0,12.577636201962656
6649900090,20150418T000000,887000.0,3,3000,0,2,8,2470,530,1942,0,98177,47.7745,2600,7947,2015,73,0,13.695600261291716
1853080120,20140903T000000,919950.0,5,3170,0,0,9,3170,0,2014,0,98074,47.5937,3210,6891,2014,0,0,13.732074599722239
1387300760,20140804T000000,385000.0,3,1650,0,0,7,1260,390,1969,0,98011,47.7377,1760,8268,2014,45,0,12.86099861326992
2175100270,20140604T000000,1025000.0,3,2640,0,3,9,1320,1320,1960,0,98040,47.5826,2740,6000,2014,54,0,13.840203170554645
7237500650,20150213T000000,1284000.0,5,5040,0,0,11,5040,0,2004,0,98059,47.5282,4300,9417,2015,11,0,14.065490763232043
372000040,20141003T000000,304000.0,3,1720,0,2,7,1000,720,1954,0,98178,47.4999,1690,6000,2014,60,0,12.624782980388359
5127000430,20141201T000000,320000.0,4,1730,0,0,7,1730,0,1971,0,98059,47.4756,1550,11211,2014,43,0,12.676076274775909
6896300375,20140505T000000,580000.0,2,2540,0,0,8,1320,1220,1942,0,98118,47.5259,2160,6000,2014,72,0,13.270783382522602
1685200110,20140916T000000,225000.0,3,1610,0,0,7,1100,510,1978,0,98092,47.3174,1510,8400,2014,36,0,12.323855681186558
1175000110,20141202T000000,506000.0,2,1060,0,0,7,960,100,1926,0,98107,47.6721,1570,3741,2014,88,0,13.134291948269603
1821059067,20140625T000000,200000.0,3,1150,0,0,6,1150,0,1938,0,98002,47.3101,1310,9510,2014,76,0,12.206072645530174
7429000240,20141118T000000,422500.0,4,2550,0,0,9,2550,0,1990,0,98031,47.3979,2630,11237,2014,24,0,12.953944725779365
2725069108,20140805T000000,750000.0,3,4610,0,0,9,4610,0,1984,0,98074,47.6217,2900,43500,2014,30,0,13.527828485512494
9253900271,20150107T000000,3567000.0,5,4850,1,4,10,3540,1310,2007,0,98008,47.5943,3470,18270,2015,8,0,15.08723546434103
1727510030,20150312T000000,530000.0,3,1680,0,0,7,1180,500,1973,0,98034,47.713,1910,7405,2015,42,0,13.180632285528304
1995200245,20140606T000000,545000.0,4,2040,0,0,7,2040,0,1990,0,98115,47.6952,1380,5986,2014,24,0,13.208541073645382
1545808110,20140617T000000,250000.0,4,1800,0,0,7,1800,0,1998,0,98038,47.3611,1590,8100,2014,16,0,12.429216196844383
5071500140,20140627T000000,221000.0,3,910,0,0,7,910,0,1966,0,98148,47.4345,1160,8789,2014,48,0,12.30591798049989
1972202187,20141024T000000,565000.0,3,1870,0,0,8,1380,490,2007,0,98103,47.6512,1440,1136,2014,7,0,13.244581010128577
5335700110,20140725T000000,234000.0,3,1750,0,0,7,1750,0,1961,0,98032,47.3608,1400,9600,2014,53,0,12.363076394339839
9406550050,20150330T000000,289000.0,3,1490,0,0,7,1490,0,1994,0,98038,47.3643,1640,8514,2015,21,0,12.57418196709457
2767602720,20150223T000000,575000.0,3,1520,0,0,7,1140,380,1945,0,98107,47.6733,1530,4650,2015,70,0,13.262125319779487
952007141,20150421T000000,401750.0,2,1070,0,0,8,1000,70,2005,0,98116,47.5619,1170,1888,2015,10,0,12.903585283599758
3831250130,20140825T000000,370000.0,3,2313,0,0,9,2313,0,2011,0,98030,47.3572,2323,5701,2014,3,0,12.821258284620408
7140800100,20141014T000000,125000.0,3,920,0,0,6,920,0,1961,0,98002,47.285,1120,7276,2014,53,0,11.736069016284437
1862900690,20140925T000000,257500.0,3,1140,0,0,7,1140,0,1991,0,98031,47.4057,1460,7078,2014,23,0,12.458774999085929
5420300240,20141205T000000,270000.0,3,1800,0,0,6,1470,330,1984,0,98030,47.3766,1440,7483,2014,30,0,12.506177237980511
4019300906,20140724T000000,685000.0,5,2670,0,0,9,2670,0,1958,0,98155,47.7565,1810,14455,2014,56,0,13.437174117244362
2461900446,20141023T000000,372000.0,3,1330,0,0,8,1060,270,2014,0,98136,47.5522,1440,2428,2014,0,0,12.826649133255284
5332200530,20150424T000000,1015000.0,5,2350,0,0,9,2350,0,1993,0,98112,47.6265,1840,4000,2015,22,0,13.830399170458024
9211520150,20140528T000000,236000.0,4,1830,0,0,7,1200,630,1989,0,98023,47.2995,1730,10109,2014,25,0,12.371587084007746
1175000570,20150312T000000,530000.0,5,1810,0,0,7,1810,0,1900,0,98107,47.67,1360,4850,2015,115,0,13.180632285528304
3391900130,20140903T000000,258750.0,4,2300,0,0,6,1150,1150,1962,0,98003,47.3282,1230,8400,2014,52,0,12.463617623561715
8718500275,20140715T000000,390000.0,3,1950,0,0,7,1250,700,1956,0,98028,47.7401,1880,12000,2014,58,0,12.873902018105829
9323610260,20140825T000000,828000.0,4,2120,0,0,8,1500,620,1979,0,98006,47.556,3130,10950,2014,35,0,13.626768433367397
4221900305,20150121T000000,1312000.0,3,4030,0,0,10,3630,400,2006,0,98105,47.6664,1660,6300,2015,9,0,14.08706324848617
8649401270,20150430T000000,167000.0,1,780,0,0,6,780,0,1989,0,98014,47.713,930,10165,2015,26,0,12.025749091398891
3083000365,20150508T000000,330000.0,4,1170,0,0,7,1170,0,1955,0,98144,47.5797,1720,4000,2015,60,0,12.706847933442663
2826079101,20150415T000000,570000.0,4,2430,0,0,8,2430,0,1994,0,98019,47.7125,2200,46924,2015,21,0,13.253391639810733
3024059126,20140703T000000,1195000.0,5,3420,0,0,9,2540,880,1952,2005,98040,47.5333,3750,16316,2014,62,1,13.993656743347747
1473200150,20141216T000000,315000.0,3,1370,0,0,8,1370,0,2009,0,98133,47.7326,1370,1125,2014,5,0,12.66032791780777
7135520650,20141212T000000,1205000.0,5,4420,0,0,11,3510,910,2000,0,98059,47.5262,4220,12015,2014,14,0,14.001990124906893
7278700069,20140521T000000,668750.0,4,2340,0,2,8,1590,750,1964,0,98177,47.7728,2110,10856,2014,50,0,13.413165577192354
7199320600,20140519T000000,588000.0,3,2030,0,0,7,1190,840,1977,0,98052,47.6939,1950,7350,2014,37,0,13.284482226880764
123039176,20141212T000000,399888.0,4,2370,0,0,7,1570,800,1948,0,98146,47.5108,1640,9719,2014,66,0,12.8989397868828
937000330,20141224T000000,157000.0,3,1170,0,0,7,1170,0,1960,0,98198,47.4211,1550,8605,2014,54,0,11.964001084330445
4278900110,20141009T000000,969500.0,3,2080,0,2,8,1220,860,1984,0,98122,47.6051,2680,6518,2014,30,0,13.784535753664844
422000075,20140711T000000,389950.0,4,2240,0,0,8,2240,0,2013,0,98056,47.496,700,5500,2014,1,0,12.873773804758644
6446200050,20150504T000000,540000.0,3,2590,0,0,8,1970,620,1968,0,98029,47.5521,2590,29250,2015,47,0,13.199324418540456
1926069035,20140722T000000,299000.0,2,1070,0,0,6,1070,0,1942,0,98077,47.7199,1970,60548,2014,72,0,12.608198852372823
6752500090,20150127T000000,1835000.0,4,4870,0,0,12,4870,0,1995,0,98006,47.5447,5000,33880,2015,20,0,14.422555039470808
5745600040,20140814T000000,359000.0,3,2200,0,0,7,2200,0,1952,0,98133,47.7659,1690,8038,2014,62,0,12.791077667470416
6649500040,20140812T000000,255000.0,3,1250,0,0,6,1250,0,1972,0,98059,47.495,1590,9600,2014,42,0,12.449018824140563
4137070440,20140930T000000,329000.0,5,2570,0,0,8,2570,0,1996,0,98092,47.2622,2200,7421,2014,18,0,12.70381302974751
1149900050,20150312T000000,717000.0,4,2780,0,0,10,2780,0,1992,0,98029,47.5608,2650,8094,2015,23,0,13.482831119581757
426069095,20141014T000000,542950.0,3,2070,0,0,8,2070,0,1988,0,98077,47.7696,2740,44866,2014,26,0,13.204772513645047
7237550310,20140512T000000,1225000.0,4,5420,0,0,11,3890,1530,2001,0,98053,47.6561,4760,101930,2014,13,0,14.018451401960965
1421039067,20141027T000000,218000.0,4,1620,0,0,7,1620,0,1962,0,98023,47.3021,2400,17394,2014,52,0,12.292250341771226
1370801800,20140519T000000,924000.0,3,2200,0,0,9,2200,0,1932,0,98199,47.6404,2860,5000,2014,82,0,13.73646735062382
2888000020,20150302T000000,455000.0,5,2500,0,0,7,1040,1460,1963,0,98034,47.7212,2060,9684,2015,52,0,13.028052697933088
428100580,20140716T000000,350000.0,3,1970,0,0,7,1300,670,1979,0,98056,47.5107,1970,8768,2014,35,0,12.765688433465597
6324000115,20140922T000000,727500.0,3,2660,0,3,8,1940,720,1910,0,98116,47.5829,2270,5000,2014,104,0,13.497369278027785
1723049008,20140822T000000,200000.0,2,930,0,0,6,930,0,1938,0,98168,47.4822,1630,12375,2014,76,0,12.206072645530174
259000100,20141007T000000,430000.0,3,1610,0,0,8,1310,300,1960,0,98177,47.7588,2210,7700,2014,54,0,12.971540487669746
5119400075,20140620T000000,950000.0,3,3050,1,4,8,1650,1400,1962,0,98198,47.3881,1170,70973,2014,52,0,13.764217263576723
567000381,20150328T000000,378000.0,2,980,0,0,7,820,160,2009,0,98144,47.5925,1130,1270,2015,6,0,12.842649474601725
9144100158,20141229T000000,445000.0,3,1260,0,0,7,1260,0,1949,0,98117,47.7,1560,8910,2014,65,0,13.005829561148378
6705120100,20150504T000000,460000.0,3,1453,0,0,8,1453,0,1986,0,98006,47.5429,1860,2526,2015,29,0,13.038981768465277
8123450450,20150310T000000,1080000.0,5,3740,0,0,10,3740,0,2013,0,98052,47.6628,2040,8715,2015,2,0,13.892471599100402
7217400895,20140609T000000,550000.0,3,1380,0,0,7,1380,0,1900,2000,98122,47.6109,1500,5496,2014,114,1,13.217673557208654
638100073,20140602T000000,327000.0,3,1320,0,0,7,1320,0,1970,0,98059,47.5009,1730,13200,2014,44,0,12.697715449879391
7465900205,20141024T000000,675000.0,4,2780,0,0,7,1710,1070,1919,0,98116,47.5721,1150,5000,2014,95,0,13.422467969854667
3342700610,20140728T000000,371000.0,4,1690,0,0,7,1690,0,1977,0,98056,47.5241,2390,7000,2014,37,0,12.823957341589573
8562700300,20140708T000000,542000.0,3,1070,0,0,7,1070,0,1966,2014,98052,47.67,1540,7875,2014,48,1,13.203021280421783
6791400070,20150126T000000,350000.0,3,2040,0,0,8,2040,0,2009,0,98042,47.3122,1850,12485,2015,6,0,12.765688433465597
6114400136,20140714T000000,608250.0,4,3030,0,0,8,3030,0,1986,0,98166,47.4481,3020,28027,2014,28,0,13.318341260645768
475000605,20140623T000000,800000.0,4,3520,0,0,8,1980,1540,1954,0,98107,47.6678,1570,2153,2014,60,0,13.592367006650065
1222069133,20150224T000000,415000.0,4,2210,0,0,7,1210,1000,1975,0,98038,47.4039,2270,52707,2015,40,0,12.936033799212835
425400115,20140715T000000,237000.0,3,1160,0,0,7,1160,0,1958,0,98056,47.5015,1280,6132,2014,56,0,12.375815420117268
3421059049,20140610T000000,475000.0,2,1490,0,2,8,1490,0,1983,0,98092,47.2645,2350,213879,2014,31,0,13.071070083016778
4321200970,20140610T000000,555000.0,3,2180,0,2,8,1680,500,1930,0,98126,47.573,1850,5000,2014,84,0,13.226723392728571
2937300560,20141212T000000,939000.0,4,3640,0,0,9,3640,0,2014,0,98052,47.7049,3590,6104,2014,0,0,13.7525707581904
7635801032,20140710T000000,410000.0,3,1470,0,0,7,1470,0,1953,0,98166,47.473,1470,9300,2014,61,0,12.92391243868049
2787700150,20150422T000000,365000.0,4,2030,0,0,7,1330,700,1969,0,98059,47.5067,1980,7560,2015,46,0,12.80765263256463
3832300090,20140709T000000,215000.0,3,1200,0,0,7,1200,0,1967,0,98032,47.3724,1200,8400,2014,47,0,12.2783933071098
3523069060,20150401T000000,415000.0,3,1340,0,0,7,1340,0,1963,0,98038,47.4379,1950,87120,2015,52,0,12.936033799212835
2523069192,20140708T000000,1049000.0,4,4740,0,0,10,4740,0,1991,0,98027,47.4449,3060,118047,2014,23,0,13.863347887378435
6127600110,20140502T000000,640000.0,4,1520,0,0,7,1520,0,1945,0,98115,47.678,1910,6200,2014,69,0,13.369223455335854
2769602840,20141016T000000,450000.0,3,1360,0,0,6,1360,0,1910,0,98107,47.6751,1820,4500,2014,104,0,13.017002861746503
5608010420,20141120T000000,808000.0,4,3340,0,0,9,3340,0,1996,0,98027,47.549,3230,7529,2014,18,0,13.602317337503232
868000615,20141231T000000,1225000.0,4,2600,0,0,9,2200,400,1939,0,98177,47.7076,2840,10960,2014,75,0,14.018451401960965
8582400015,20150413T000000,600000.0,5,2380,0,0,8,1540,840,1957,0,98115,47.7,2270,8204,2015,58,0,13.304684934198283
4221250010,20150414T000000,643000.0,4,2518,0,0,8,2518,0,2005,0,98075,47.5894,2280,4525,2015,10,0,13.373900003219756
8682230610,20140602T000000,802000.0,2,2210,0,0,8,2210,0,2003,0,98053,47.7114,2170,6327,2014,11,0,13.594863886848652
9320600090,20150127T000000,273500.0,3,1560,0,0,7,1560,0,1962,0,98031,47.4117,1820,8925,2015,53,0,12.519056900844173
126049167,20140619T000000,380000.0,4,2150,0,0,7,1090,1060,1963,0,98028,47.7627,2150,10480,2014,51,0,12.84792653170257
7852030240,20150408T000000,485500.0,4,2320,0,0,7,2320,0,1999,0,98065,47.532,2620,4539,2015,16,0,13.092934566713517
1126059091,20140915T000000,624000.0,3,2510,0,0,7,1910,600,1975,0,98072,47.7531,2510,42803,2014,39,0,13.343905647351566
4206901550,20140602T000000,550000.0,3,1840,0,0,7,920,920,1926,0,98105,47.6557,1780,4000,2014,88,0,13.217673557208654
2896310160,20140822T000000,625000.0,4,3190,0,0,9,3190,0,1997,0,98010,47.3425,2810,28619,2014,17,0,13.345506928718539
3902100205,20150417T000000,515000.0,3,1190,0,0,6,1190,0,1922,2012,98116,47.5576,1820,4500,2015,93,1,13.151922179645874
6414100482,20150331T000000,500000.0,2,1630,0,0,7,1270,360,1947,0,98125,47.7228,1660,8800,2015,68,0,13.122363377404328
8632100010,20140604T000000,365000.0,2,1250,0,0,7,1250,0,1947,0,98125,47.7294,1710,8100,2014,67,0,12.80765263256463
3905081350,20150109T000000,560000.0,4,1950,0,0,8,1950,0,1992,0,98029,47.5698,2040,5441,2015,23,0,13.235692062711331
1446403850,20140916T000000,118125.0,2,790,0,0,6,790,0,1944,0,98168,47.4869,810,7128,2014,70,0,11.679498664796045
2872100245,20140604T000000,465000.0,3,910,0,0,7,910,0,1948,0,98117,47.6828,1370,5000,2014,66,0,13.049792684569493
2125079054,20150224T000000,522500.0,4,2200,0,0,7,2200,0,1971,0,98014,47.6301,1710,74487,2015,44,0,13.166380262821104
4083302370,20150313T000000,775000.0,5,1860,0,0,7,1530,330,1921,0,98103,47.6559,1910,3600,2015,94,0,13.560618308335483
943100220,20140925T000000,465000.0,3,1100,0,0,6,1100,0,1915,0,98024,47.5697,1100,11610,2014,99,0,13.049792684569493
6769200040,20141218T000000,520000.0,3,2080,0,0,7,1280,800,1950,0,98115,47.6883,1680,6270,2014,64,0,13.16158409055761
796000085,20140923T000000,175000.0,4,1210,0,0,7,1210,0,1962,0,98168,47.5008,1210,8291,2014,52,0,12.072541252905651
809002765,20141022T000000,610000.0,3,1180,0,0,8,1180,0,1907,0,98109,47.6376,1440,3400,2014,107,0,13.321214236149494
2473460060,20150422T000000,349000.0,3,1740,0,0,8,1330,410,1978,0,98058,47.4451,2010,8820,2015,37,0,12.762827201184564
9406500350,20141229T000000,207000.0,2,1068,0,0,7,1068,0,1990,0,98028,47.753,1078,1278,2014,24,0,12.240474072247506
2822049254,20140516T000000,375000.0,4,2790,0,0,9,2790,0,2005,0,98198,47.3681,1660,8192,2014,9,0,12.834681304952548
1824069083,20150429T000000,835000.0,3,3060,0,0,8,3060,0,1959,0,98027,47.5656,1880,19602,2015,56,0,13.635187003832993
6192410280,20150102T000000,762500.0,5,3290,0,0,9,2670,620,2005,0,98052,47.7067,3090,5680,2015,10,0,13.544357787463703
7686203195,20150323T000000,249950.0,3,1450,0,0,7,1450,0,1961,0,98198,47.4205,1270,8000,2015,54,0,12.429016176841717
98000740,20150401T000000,945000.0,5,4380,0,0,11,4380,0,2003,0,98075,47.5848,4310,14633,2015,12,0,13.758940206475879
7243500015,20141003T000000,275000.0,4,1720,0,0,6,860,860,1923,0,98118,47.5299,1720,5670,2014,91,0,12.524526376648708
3625049042,20141011T000000,3635000.0,5,5490,0,0,12,5490,0,2005,0,98039,47.6165,2910,17600,2014,9,0,15.106119668949757
8722101100,20150319T000000,739000.0,3,2050,0,0,8,1300,750,1926,0,98112,47.6374,2220,5960,2015,89,0,13.513053199930338
1257200290,20140512T000000,910000.0,3,2700,0,0,8,1350,1350,1962,0,98115,47.6731,1700,4590,2014,52,0,13.721199878493033
4137000460,20150225T000000,249000.0,3,1520,0,0,8,1520,0,1985,0,98092,47.2646,2180,7506,2015,30,0,12.425208175446844
1183000005,20150408T000000,450000.0,3,1680,0,0,7,1180,500,1940,0,98118,47.5536,1400,4900,2015,75,0,13.017002861746503
8165501540,20150306T000000,335000.0,2,1420,0,0,8,1420,0,2007,0,98106,47.5394,1420,1826,2015,8,0,12.721885810807203
3021049140,20150325T000000,300000.0,4,2890,0,0,8,2890,0,1994,0,98023,47.2822,2330,22356,2015,21,0,12.611537753638338
6638900550,20150407T000000,396000.0,1,630,0,0,5,630,0,1954,0,98117,47.6923,1390,5150,2015,61,0,12.889169490236618
2600010330,20150120T000000,760000.0,4,2590,0,0,9,2590,0,1979,0,98006,47.5566,2620,11050,2015,36,0,13.541073712262515
2521059060,20150501T000000,490000.0,3,2840,0,0,9,2840,0,1983,0,98092,47.2848,2600,215622,2015,32,0,13.102160670086809
2346800270,20150106T000000,555000.0,3,2920,0,2,7,1540,1380,1908,0,98136,47.5159,2270,18180,2015,107,0,13.226723392728571
1370800830,20150505T000000,1220000.0,3,3960,0,3,10,2600,1360,1933,0,98199,47.6396,2730,5221,2015,82,0,14.01436141670944
7853370620,20150206T000000,605000.0,5,3040,0,0,8,2280,760,2011,0,98065,47.5189,3070,5558,2015,4,0,13.312983737012978
6821101732,20150219T000000,550000.0,3,1230,0,0,8,1230,0,2013,0,98199,47.6521,1760,5664,2015,2,0,13.217673557208654
3448740160,20140611T000000,415000.0,4,2550,0,0,7,2550,0,2009,0,98059,47.4916,2340,4526,2014,5,0,12.936033799212835
7811210320,20140801T000000,549000.0,5,1710,0,0,8,1710,0,1974,0,98005,47.5903,2270,9672,2014,40,0,13.215853720491667
7972604425,20150401T000000,210750.0,4,1840,0,0,7,1840,0,1957,0,98106,47.5185,1510,7320,2015,58,0,12.258427875864102
9542000075,20150327T000000,700000.0,3,2000,0,0,8,2000,0,1958,0,98005,47.6001,2620,14733,2015,57,0,13.458835614025542
9347300160,20150125T000000,312000.0,3,1780,0,0,8,1780,0,2011,0,98038,47.3568,1970,4077,2015,4,0,12.65075846679162
393000311,20150225T000000,286300.0,3,2000,0,0,8,1260,740,1964,0,98178,47.5066,2130,6510,2015,51,0,12.564795491086207
2264500425,20140620T000000,640000.0,2,1760,0,0,7,880,880,1930,0,98103,47.65,1330,4180,2014,84,0,13.369223455335854
1445200050,20141110T000000,250000.0,2,1160,0,0,7,890,270,2006,0,98155,47.768,1160,1086,2014,8,0,12.429216196844383
1327600150,20141016T000000,359950.0,4,2260,0,0,8,2260,0,2014,0,98042,47.3726,2260,5727,2014,0,0,12.793720411897448
7335400500,20140711T000000,194900.0,2,810,0,0,6,810,0,1923,0,98002,47.3057,1140,6695,2014,91,0,12.180241885495652
1698900075,20150415T000000,740000.0,4,2890,0,0,9,2190,700,1931,0,98109,47.6419,2280,4000,2015,84,0,13.514405465180353
9828702262,20140724T000000,500000.0,3,1360,0,0,8,1140,220,2006,0,98112,47.6198,1620,1231,2014,8,0,13.122363377404328
1864940180,20140605T000000,335000.0,4,2610,0,0,8,2610,0,2009,0,98001,47.2649,2583,4796,2014,5,0,12.721885810807203
8961970560,20140811T000000,603000.0,4,2670,0,0,8,2670,0,1999,0,98074,47.6066,2820,6531,2014,15,0,13.309672475709322
8024201795,20141117T000000,397000.0,2,1000,0,2,7,1000,0,1939,0,98115,47.7001,1570,6350,2014,75,0,12.891691559669328
4440400125,20140508T000000,228000.0,4,2000,0,0,7,1100,900,1965,0,98178,47.5035,1880,6120,2014,49,0,12.337100907936577
9284802045,20140630T000000,345000.0,2,970,0,0,6,970,0,1932,0,98126,47.5518,1650,8625,2014,82,0,12.751299696013497
1843100340,20150305T000000,348000.0,3,2570,0,0,8,2570,0,1989,0,98042,47.3759,2400,8049,2015,26,0,12.759957758756611
1042500013,20140520T000000,219950.0,3,1650,0,0,7,1090,560,1967,0,98003,47.3285,1560,9890,2014,47,0,12.301155526776865
7526800100,20140708T000000,695500.0,5,2510,0,1,8,1600,910,1975,0,98052,47.6389,2650,9780,2014,39,0,13.452386290345634
6699001200,20150507T000000,355000.0,5,3220,0,0,8,3220,0,2002,0,98042,47.3714,2760,5813,2015,13,0,12.779873068457553
2162000260,20140827T000000,699000.0,3,2740,0,1,10,1510,1230,1977,0,98040,47.5585,2840,16438,2014,37,0,13.457406021215947
9268710140,20150224T000000,191950.0,2,1390,0,0,7,1390,0,1987,0,98003,47.3081,1390,2052,2015,28,0,12.164990200428944
7202261260,20141117T000000,571000.0,3,2510,0,0,7,2510,0,2001,0,98053,47.6895,2530,5186,2014,13,0,13.255144488638146
3223039181,20140609T000000,585000.0,4,2470,0,2,8,2470,0,1937,0,98070,47.4421,1470,92747,2014,77,0,13.279367126213993
1837000010,20150302T000000,404000.0,3,1420,0,0,7,970,450,1947,0,98125,47.7164,1340,8160,2015,68,0,12.909170156943286
7956200220,20140811T000000,169500.0,3,1060,0,0,6,1060,0,1962,0,98023,47.2869,1060,10023,2014,52,0,12.040608205802641
5103900045,20140725T000000,299000.0,3,1730,0,0,7,1730,0,1959,0,98065,47.5318,1600,11232,2014,55,0,12.608198852372823
7792000140,20150504T000000,369000.0,4,3060,0,0,8,3060,0,2008,0,98022,47.1967,1760,27251,2015,7,0,12.818551923022664
2323069022,20150115T000000,390000.0,2,1800,0,0,7,1200,600,1947,1977,98027,47.4617,2320,79208,2015,68,1,12.873902018105829
3026059014,20150112T000000,400000.0,3,1950,0,0,6,1530,420,1914,0,98034,47.7094,2670,14256,2015,101,0,12.89921982609012
1939110310,20150310T000000,722080.0,3,3680,0,0,9,2340,1340,1988,0,98074,47.6272,2280,8515,2015,27,0,13.489891215060828
1257201530,20140513T000000,620000.0,3,1710,0,0,7,1710,0,1909,0,98103,47.6732,1790,4896,2014,105,0,13.337474757021274
3336500180,20140605T000000,324500.0,3,1660,0,0,7,1660,0,2009,0,98118,47.5298,1670,4050,2014,5,0,12.690040815126281
3271801090,20150430T000000,1175000.0,4,2590,0,2,10,2590,0,1930,0,98199,47.647,2530,6380,2015,85,0,13.976778705560397
8562740480,20150414T000000,840000.0,4,3160,0,0,9,2280,880,2004,0,98027,47.536,3160,5946,2015,11,0,13.641157170819497
3728800320,20140529T000000,264000.0,3,1470,0,0,7,1470,0,1958,0,98042,47.3658,1760,15370,2014,56,0,12.483704382128453
6620400025,20150501T000000,245000.0,3,1380,0,0,7,1380,0,1959,0,98168,47.5131,1200,6250,2015,56,0,12.409013489526863
7625700012,20141202T000000,370000.0,3,1250,0,0,7,830,420,2006,0,98136,47.5554,1520,3001,2014,8,0,12.821258284620408
3298700840,20140821T000000,263500.0,2,750,0,0,6,750,0,1942,0,98106,47.5198,1020,5000,2014,72,0,12.481808646963554
2475200140,20150205T000000,370000.0,3,1680,0,1,7,1680,0,1987,0,98055,47.4734,1680,4921,2015,28,0,12.821258284620408
1755700090,20140801T000000,405000.0,3,1590,0,0,7,1100,490,1976,0,98133,47.7457,2060,8336,2014,38,0,12.911642346088676
7853320550,20140805T000000,425000.0,4,2070,0,0,7,2070,0,2007,0,98065,47.5208,2070,4556,2014,7,0,12.959844447906553
